,Feature,h1_gain,h2_gain,h3_gain,h4_gain,h5_gain,h6_gain,h7_gain,agg_gain,total_gain
713,act_cyber_other_ua_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,act_drone_infra_ua_education_intent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,act_drone_infra_ua_residential_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,act_cyber_rus_other_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,act_cyber_nato_other_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,act_cyber_nato_rus_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,act_cyber_ua_other_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,act_cyber_ua_rus_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,rolling_rmean7_7_com_ners_w7_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,darts_enc_fc_cyc_week_cos_futcov_lag4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,rolling_rmean7_7_com_ners_r5_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,rolling_rmean7_7_com_ners_r4_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,rolling_rsum14_14_act_drone_infra_ua_education_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,darts_enc_fc_cyc_dayofweek_cos_futcov_lag6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,act_ua_specialmilitaryoperation_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,darts_enc_fc_cyc_month_sin_futcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,rolling_rmean7_7_com_ners_w3_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,rolling_rmean7_7_com_ners_w1_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,rolling_rmean7_7_com_ners_w5_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,rolling_rmean7_7_act_cyber_nato_rus_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,ewm_ewma14_act_drone_infra_ua_health_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,darts_enc_fc_cyc_month_sin_futcov_lag0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,env_ua_holiday_futcov_lag0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,env_rus_holiday_futcov_lag0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,rolling_rmean7_7_com_ners_r2_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,rolling_rmean7_7_com_ners_r3_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,darts_enc_fc_cyc_month_sin_futcov_lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,ewm_expdecay7_act_drone_infra_ua_health_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,rolling_rmean7_7_act_drone_infra_ua_health_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,rolling_rmean7_7_act_drone_infra_ua_health_intent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,rolling_rmean7_7_act_drone_infra_ua_energy_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,rolling_rmean7_7_act_drone_infra_ua_education_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,rolling_rmean7_7_act_drone_infra_ua_education_intent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,env_ua_holiday_futcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,env_rus_holiday_futcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,darts_enc_fc_cyc_week_sin_futcov_lag6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,rolling_rsum14_14_act_cyber_ua_other_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,env_ua_holiday_futcov_lag5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,rolling_rsum14_14_act_cyber_nato_other_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,rolling_rsum14_14_act_cyber_nato_rus_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,rolling_rsum14_14_act_drone_infra_ua_energy_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,rolling_rsum14_14_com_ners_r1_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,rolling_rsum14_14_act_drone_infra_ua_health_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,rolling_rsum14_14_com_ners_r3_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
